Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
245.095043258442,C00120,M+H[1+],93.8760430566235,0.000433208328018964,EC000117
245.095433341113,C00120,M+H[1+],168.06923302627,4.31256570152527e-05,EC000118
267.077330946392,C00120,M+Na[1+],93.9156479819466,0.000145520377998309,EC000117
279.056124900225,C00120,M+Cl[-],128.43928161344,0.000975099775018862,EC000115
131.035018325823,C00121,M-H2O-H[-],176.458432325798,9.47925930177007e-05,EC000119
131.035116938195,C00121,M-H2O-H[-],49.3515781840512,0.000193404965017407,EC000120
149.045463391939,C00121,M-H[-],115.150823196343,6.01412909873034e-05,EC000121
195.050579885275,C00121,M+HCOO[-],112.726831275848,0.000134885275002716,EC000121
114.091287049913,C00123,M-H2O+H[1+],281.666079706241,1.05831429948466e-05,EC000122
114.091371009134,C00123,M-H2O+H[1+],66.5456265127905,9.45423639819865e-05,EC000123
114.091396840746,C00123,M-H2O+H[1+],156.531674261062,0.000120373975988741,EC000124
130.08741635658,C00123,M-H[-],174.726748929838,9.2823350001936e-05,EC000125
131.090756478291,C00123,M(C13)-H[-],156.130597216518,3.29450610081494e-05,EC000124
131.094120997876,C00123,M[1+],150.256565625859,0.000479002124023964,EC000124
132.10194506522,C00123,M+H[1+],149.316526921561,6.85984499853021e-05,EC000124
133.105290052194,C00123,M(C13)+H[1+],149.38015539925,1.35854239715627e-05,EC000124
150.11252440955,C00123,M+H2O+H[1+],156.938467149399,4.7942779957566e-05,EC000124
154.083917091432,C00123,M+Na[1+],157.212211634376,4.06246619775175e-05,EC000124
86.0964698723723,C00123,M-HCOOH+H[1+],156.29146668592,6.59439770345216e-06,EC000124
88.1121019633465,C00123,M-CO2+H[1+],145.037176756409,2.54965764980852e-05,EC000124
96.0808138812636,C00123,M-H4O2+H[1+],148.336418257658,0.000137414493579513,EC000124
179.05604657314,C00124,M-H[-],50.091245828846,7.69600899843681e-05,EC00033
203.052588128559,C00124,M+Na[1+],171.850278709967,8.83382110146158e-05,EC00034
220.082347912917,C00124,M+ACN-H[-],53.5254209777956,0.000320620313004838,EC00033
89.0244802670266,C00124,M-2H[2-],50.3282815770175,5.67337965975412e-05,EC00033
89.0244835480291,C00124,M-2H[2-],180.297600027353,6.00147990894584e-05,EC00035
305.067995448154,C00127,M-2H[2-],147.253699137914,0.000728085075991203,EC000126
613.161247473197,C00127,M+H[1+],211.747106621485,0.00197100642697023,EC000127
226.986920607602,C00129,M-H2O-H[-],58.3437742342872,0.00100292562797222,EC000128
513.988524260782,C00131,M+Na[1+],79.7942823654246,0.00155220598799133,EC000129
88.0404323626002,C00133,M-H[-],52.611871774344,8.82937018786834e-06,EC00039
88.0404389226884,C00133,M-H[-],155.054204344041,1.53894583831971e-05,EC00040
90.0549644324162,C00133,M+H[1+],178.885790032428,1.20343538014822e-05,EC00041
91.0583114244878,C00133,M(C13)+H[1+],179.208565297165,6.50422822019436e-05,EC00041
110.071270943854,C00135,M-HCOOH+H[1+],197.598141444536,0.000105522915987422,EC000130
112.086940716552,C00135,M-CO2+H[1+],189.490508408768,3.57502180037272e-05,EC000131
136.0517729655,C00135,M-H2O-H[-],177.049232348987,0.000149432270006855,EC000132
136.051862319519,C00135,M-H2O-H[-],49.5243194809279,0.000238786289003201,EC000133
138.066217496159,C00135,M-H2O+H[1+],187.403145130101,4.10293889956392e-05,EC000131
154.062368489875,C00135,M-H[-],50.085990784951,0.000144956645016237,EC000133
154.062453405747,C00135,M-H[-],180.179198773714,0.000229872516996465,EC000132
